datetime,dollar,d_dollar,day_of_week,sin_month,cos_month
2014-02-12,34.7964,0.03280000000000172,2,0.49999999999999994,0.8660254037844387
2014-02-13,34.7595,-0.036899999999995714,3,0.49999999999999994,0.8660254037844387
2014-02-14,34.8611,0.10159999999999769,4,0.49999999999999994,0.8660254037844387
2014-02-15,35.2559,0.3947999999999965,5,0.49999999999999994,0.8660254037844387
2014-02-16,35.2559,0.0,6,0.49999999999999994,0.8660254037844387
2014-02-17,35.2559,0.0,0,0.49999999999999994,0.8660254037844387
2014-02-18,35.0976,-0.158299999999997,1,0.49999999999999994,0.8660254037844387
2014-02-19,35.2386,0.14099999999999824,2,0.49999999999999994,0.8660254037844387
2014-02-20,35.5857,0.3471000000000046,3,0.49999999999999994,0.8660254037844387
2014-02-21,35.767,0.18130000000000024,4,0.49999999999999994,0.8660254037844387
2014-02-22,35.6828,-0.08420000000000272,5,0.49999999999999994,0.8660254037844387
2014-02-23,35.6828,0.0,6,0.49999999999999994,0.8660254037844387
2014-02-24,35.6828,0.0,0,0.49999999999999994,0.8660254037844387
2014-02-25,35.5112,-0.17159999999999798,1,0.49999999999999994,0.8660254037844387
2014-02-26,35.5669,0.05569999999999453,2,0.49999999999999994,0.8660254037844387
2014-02-27,35.7872,0.22030000000000172,3,0.49999999999999994,0.8660254037844387
2014-02-28,36.0501,0.2629000000000019,4,0.49999999999999994,0.8660254037844387
2014-03-01,36.1847,0.13459999999999894,5,0.8660254037844386,0.5000000000000001
2014-03-02,36.1847,0.0,6,0.8660254037844386,0.5000000000000001
2014-03-03,36.1847,0.0,0,0.8660254037844386,0.5000000000000001
2014-03-04,36.3784,0.19369999999999976,1,0.8660254037844386,0.5000000000000001
2014-03-05,36.3208,-0.05760000000000076,2,0.8660254037844386,0.5000000000000001
2014-03-06,36.0849,-0.2359000000000009,3,0.8660254037844386,0.5000000000000001
2014-03-07,36.1251,0.04020000000000579,4,0.8660254037844386,0.5000000000000001
2014-03-08,36.2618,0.1366999999999976,5,0.8660254037844386,0.5000000000000001
2014-03-09,36.2618,0.0,6,0.8660254037844386,0.5000000000000001
2014-03-10,36.2618,0.0,0,0.8660254037844386,0.5000000000000001
2014-03-11,36.2618,0.0,1,0.8660254037844386,0.5000000000000001
2014-03-12,36.4015,0.13969999999999771,2,0.8660254037844386,0.5000000000000001
2014-03-13,36.4865,0.08500000000000085,3,0.8660254037844386,0.5000000000000001
2014-03-14,36.4566,-0.029899999999997817,4,0.8660254037844386,0.5000000000000001
2014-03-15,36.6391,0.18249999999999744,5,0.8660254037844386,0.5000000000000001
2014-03-16,36.6391,0.0,6,0.8660254037844386,0.5000000000000001
2014-03-17,36.6391,0.0,0,0.8660254037844386,0.5000000000000001
2014-03-18,36.6505,0.011400000000001853,1,0.8660254037844386,0.5000000000000001
2014-03-19,36.4487,-0.20179999999999865,2,0.8660254037844386,0.5000000000000001
2014-03-20,36.207,-0.24170000000000158,3,0.8660254037844386,0.5000000000000001
2014-03-21,36.1081,-0.09890000000000043,4,0.8660254037844386,0.5000000000000001
2014-03-22,36.4022,0.29410000000000025,5,0.8660254037844386,0.5000000000000001
2014-03-23,36.4022,0.0,6,0.8660254037844386,0.5000000000000001
2014-03-24,36.4022,0.0,0,0.8660254037844386,0.5000000000000001
2014-03-25,36.1663,-0.2359000000000009,1,0.8660254037844386,0.5000000000000001
2014-03-26,35.9316,-0.23469999999999658,2,0.8660254037844386,0.5000000000000001
2014-03-27,35.4494,-0.48220000000000596,3,0.8660254037844386,0.5000000000000001
2014-03-28,35.581,0.13160000000000593,4,0.8660254037844386,0.5000000000000001
2014-03-29,35.6871,0.10609999999999786,5,0.8660254037844386,0.5000000000000001
2014-03-30,35.6871,0.0,6,0.8660254037844386,0.5000000000000001
2014-03-31,35.6871,0.0,0,0.8660254037844386,0.5000000000000001
2014-04-01,35.6053,-0.0818000000000012,1,1.0,6.123233995736766e-17
2014-04-02,35.024,-0.5812999999999988,2,1.0,6.123233995736766e-17
2014-04-03,35.2517,0.22769999999999868,3,1.0,6.123233995736766e-17
2014-04-04,35.5154,0.26370000000000005,4,1.0,6.123233995736766e-17
2014-04-05,35.501,-0.014400000000001967,5,1.0,6.123233995736766e-17
2014-04-06,35.501,0.0,6,1.0,6.123233995736766e-17
2014-04-07,35.501,0.0,0,1.0,6.123233995736766e-17
2014-04-08,35.4679,-0.033099999999997465,1,1.0,6.123233995736766e-17
2014-04-09,35.5475,0.07959999999999923,2,1.0,6.123233995736766e-17
2014-04-10,35.7493,0.20179999999999865,3,1.0,6.123233995736766e-17
2014-04-11,35.5581,-0.19119999999999493,4,1.0,6.123233995736766e-17
2014-04-12,35.6239,0.06579999999999586,5,1.0,6.123233995736766e-17
2014-04-13,35.6239,0.0,6,1.0,6.123233995736766e-17
2014-04-14,35.6239,0.0,0,1.0,6.123233995736766e-17
2014-04-15,35.989,0.3650999999999982,1,1.0,6.123233995736766e-17
2014-04-16,35.9635,-0.02549999999999386,2,1.0,6.123233995736766e-17
2014-04-17,36.0813,0.11779999999999546,3,1.0,6.123233995736766e-17
2014-04-18,35.9287,-0.15259999999999962,4,1.0,6.123233995736766e-17
2014-04-19,35.5389,-0.38980000000000103,5,1.0,6.123233995736766e-17
2014-04-20,35.5389,0.0,6,1.0,6.123233995736766e-17
2014-04-21,35.5389,0.0,0,1.0,6.123233995736766e-17
2014-04-22,35.6688,0.12989999999999924,1,1.0,6.123233995736766e-17
2014-04-23,35.6785,0.009700000000002262,2,1.0,6.123233995736766e-17
2014-04-24,35.6625,-0.015999999999998238,3,1.0,6.123233995736766e-17
2014-04-25,35.683,0.02049999999999841,4,1.0,6.123233995736766e-17
2014-04-26,35.9289,0.2458999999999989,5,1.0,6.123233995736766e-17
2014-04-27,35.9289,0.0,6,1.0,6.123233995736766e-17
2014-04-28,35.9289,0.0,0,1.0,6.123233995736766e-17
2014-04-29,36.0245,0.09560000000000457,1,1.0,6.123233995736766e-17
2014-04-30,35.6983,-0.32620000000000005,2,1.0,6.123233995736766e-17
2014-05-01,35.7227,0.024399999999999977,3,0.8660254037844387,-0.4999999999999998
2014-05-02,35.7227,0.0,4,0.8660254037844387,-0.4999999999999998
2014-05-03,35.7227,0.0,5,0.8660254037844387,-0.4999999999999998
2014-05-04,35.7227,0.0,6,0.8660254037844387,-0.4999999999999998
2014-05-05,35.7227,0.0,0,0.8660254037844387,-0.4999999999999998
2014-05-06,35.8381,0.11539999999999395,1,0.8660254037844387,-0.4999999999999998
2014-05-07,35.655,-0.18309999999999604,2,0.8660254037844387,-0.4999999999999998
2014-05-08,35.4971,-0.15789999999999793,3,0.8660254037844387,-0.4999999999999998
2014-05-09,35.0343,-0.46280000000000143,4,0.8660254037844387,-0.4999999999999998
2014-05-10,35.0343,0.0,5,0.8660254037844387,-0.4999999999999998
2014-05-11,35.0343,0.0,6,0.8660254037844387,-0.4999999999999998
2014-05-12,35.0343,0.0,0,0.8660254037844387,-0.4999999999999998
2014-05-13,35.2091,0.17479999999999762,1,0.8660254037844387,-0.4999999999999998
2014-05-14,34.8789,-0.33019999999999783,2,0.8660254037844387,-0.4999999999999998
2014-05-15,34.709,-0.16989999999999839,3,0.8660254037844387,-0.4999999999999998
2014-05-16,34.7005,-0.008500000000005059,4,0.8660254037844387,-0.4999999999999998
2014-05-17,34.7794,0.07890000000000441,5,0.8660254037844387,-0.4999999999999998
2014-05-18,34.7794,0.0,6,0.8660254037844387,-0.4999999999999998
2014-05-19,34.7794,0.0,0,0.8660254037844387,-0.4999999999999998
2014-05-20,34.7394,-0.03999999999999915,1,0.8660254037844387,-0.4999999999999998
2014-05-21,34.6007,-0.13870000000000005,2,0.8660254037844387,-0.4999999999999998
2014-05-22,34.5078,-0.0929000000000002,3,0.8660254037844387,-0.4999999999999998
2014-05-23,34.2802,-0.22760000000000247,4,0.8660254037844387,-0.4999999999999998
2014-05-24,34.3139,0.033699999999996066,5,0.8660254037844387,-0.4999999999999998
2014-05-25,34.3139,0.0,6,0.8660254037844387,-0.4999999999999998
2014-05-26,34.3139,0.0,0,0.8660254037844387,-0.4999999999999998
2014-05-27,34.0771,-0.23679999999999524,1,0.8660254037844387,-0.4999999999999998
2014-05-28,34.2571,0.17999999999999972,2,0.8660254037844387,-0.4999999999999998
2014-05-29,34.4895,0.23239999999999839,3,0.8660254037844387,-0.4999999999999998
2014-05-30,34.6481,0.15859999999999985,4,0.8660254037844387,-0.4999999999999998
2014-05-31,34.7352,0.08709999999999951,5,0.8660254037844387,-0.4999999999999998
2014-06-01,34.7352,0.0,6,0.49999999999999994,-0.8660254037844387
2014-06-02,34.7352,0.0,0,0.49999999999999994,-0.8660254037844387
2014-06-03,34.8887,0.15350000000000108,1,0.49999999999999994,-0.8660254037844387
2014-06-04,35.0115,0.12279999999999802,2,0.49999999999999994,-0.8660254037844387
2014-06-05,35.1398,0.12830000000000297,3,0.49999999999999994,-0.8660254037844387
2014-06-06,34.9043,-0.23550000000000182,4,0.49999999999999994,-0.8660254037844387
2014-06-07,34.6573,-0.2469999999999999,5,0.49999999999999994,-0.8660254037844387
2014-06-08,34.6573,0.0,6,0.49999999999999994,-0.8660254037844387
2014-06-09,34.6573,0.0,0,0.49999999999999994,-0.8660254037844387
2014-06-10,34.3303,-0.3269999999999982,1,0.49999999999999994,-0.8660254037844387
2014-06-11,34.3681,0.03779999999999717,2,0.49999999999999994,-0.8660254037844387
2014-06-12,34.3227,-0.04540000000000077,3,0.49999999999999994,-0.8660254037844387
2014-06-13,34.3227,0.0,4,0.49999999999999994,-0.8660254037844387
2014-06-14,34.3227,0.0,5,0.49999999999999994,-0.8660254037844387
2014-06-15,34.3227,0.0,6,0.49999999999999994,-0.8660254037844387
2014-06-16,34.3227,0.0,0,0.49999999999999994,-0.8660254037844387
2014-06-17,34.5654,0.24269999999999925,1,0.49999999999999994,-0.8660254037844387
2014-06-18,34.8095,0.2441000000000031,2,0.49999999999999994,-0.8660254037844387
2014-06-19,34.8232,0.013700000000000045,3,0.49999999999999994,-0.8660254037844387
2014-06-20,34.3025,-0.5206999999999979,4,0.49999999999999994,-0.8660254037844387
2014-06-21,34.419,0.11649999999999494,5,0.49999999999999994,-0.8660254037844387
2014-06-22,34.419,0.0,6,0.49999999999999994,-0.8660254037844387
2014-06-23,34.419,0.0,0,0.49999999999999994,-0.8660254037844387
2014-06-24,34.2797,-0.13929999999999865,1,0.49999999999999994,-0.8660254037844387
2014-06-25,33.9812,-0.2984999999999971,2,0.49999999999999994,-0.8660254037844387
2014-06-26,33.907,-0.0742000000000047,3,0.49999999999999994,-0.8660254037844387
2014-06-27,33.7508,-0.15619999999999834,4,0.49999999999999994,-0.8660254037844387
2014-06-28,33.6306,-0.12019999999999698,5,0.49999999999999994,-0.8660254037844387
2014-06-29,33.6306,0.0,6,0.49999999999999994,-0.8660254037844387
2014-06-30,33.6306,0.0,0,0.49999999999999994,-0.8660254037844387
2014-07-01,33.8434,0.21280000000000143,1,1.2246467991473532e-16,-1.0
2014-07-02,34.2275,0.38409999999999656,2,1.2246467991473532e-16,-1.0
2014-07-03,34.2496,0.022100000000001785,3,1.2246467991473532e-16,-1.0
2014-07-04,34.1949,-0.05470000000000397,4,1.2246467991473532e-16,-1.0
2014-07-05,34.3236,0.12870000000000203,5,1.2246467991473532e-16,-1.0
2014-07-06,34.3236,0.0,6,1.2246467991473532e-16,-1.0
2014-07-07,34.3236,0.0,0,1.2246467991473532e-16,-1.0
2014-07-08,34.5691,0.24549999999999983,1,1.2246467991473532e-16,-1.0
2014-07-09,34.4258,-0.14329999999999643,2,1.2246467991473532e-16,-1.0
2014-07-10,34.0758,-0.3500000000000014,3,1.2246467991473532e-16,-1.0
2014-07-11,33.8353,-0.24050000000000438,4,1.2246467991473532e-16,-1.0
2014-07-12,34.0582,0.22290000000000276,5,1.2246467991473532e-16,-1.0
2014-07-13,34.0582,0.0,6,1.2246467991473532e-16,-1.0
2014-07-14,34.0582,0.0,0,1.2246467991473532e-16,-1.0
2014-07-15,34.3135,0.2552999999999983,1,1.2246467991473532e-16,-1.0
2014-07-16,34.3723,0.05880000000000507,2,1.2246467991473532e-16,-1.0
2014-07-17,34.3853,0.012999999999998124,3,1.2246467991473532e-16,-1.0
2014-07-18,34.7998,0.41449999999999676,4,1.2246467991473532e-16,-1.0
2014-07-19,35.1627,0.36290000000000333,5,1.2246467991473532e-16,-1.0
2014-07-20,35.1627,0.0,6,1.2246467991473532e-16,-1.0
2014-07-21,35.1627,0.0,0,1.2246467991473532e-16,-1.0
2014-07-22,35.09,-0.07269999999999754,1,1.2246467991473532e-16,-1.0
2014-07-23,35.0387,-0.051300000000004786,2,1.2246467991473532e-16,-1.0
2014-07-24,34.8101,-0.22860000000000014,3,1.2246467991473532e-16,-1.0
2014-07-25,35.0786,0.26850000000000307,4,1.2246467991473532e-16,-1.0
2014-07-26,35.0535,-0.0251000000000019,5,1.2246467991473532e-16,-1.0
2014-07-27,35.0535,0.0,6,1.2246467991473532e-16,-1.0
2014-07-28,35.0535,0.0,0,1.2246467991473532e-16,-1.0
2014-07-29,35.3457,0.2922000000000011,1,1.2246467991473532e-16,-1.0
2014-07-30,35.6339,0.28819999999999624,2,1.2246467991473532e-16,-1.0
2014-07-31,35.7271,0.09320000000000306,3,1.2246467991473532e-16,-1.0
2014-08-01,35.4438,-0.283299999999997,4,-0.4999999999999997,-0.8660254037844388
2014-08-02,35.7272,0.2834000000000003,5,-0.4999999999999997,-0.8660254037844388
2014-08-03,35.7272,0.0,6,-0.4999999999999997,-0.8660254037844388
2014-08-04,35.7272,0.0,0,-0.4999999999999997,-0.8660254037844388
2014-08-05,35.6605,-0.06670000000000442,1,-0.4999999999999997,-0.8660254037844388
2014-08-06,35.7987,0.13819999999999766,2,-0.4999999999999997,-0.8660254037844388
2014-08-07,36.1102,0.31150000000000233,3,-0.4999999999999997,-0.8660254037844388
2014-08-08,36.2496,0.13940000000000197,4,-0.4999999999999997,-0.8660254037844388
2014-08-09,36.4461,0.19650000000000034,5,-0.4999999999999997,-0.8660254037844388
2014-08-10,36.4461,0.0,6,-0.4999999999999997,-0.8660254037844388
2014-08-11,36.4461,0.0,0,-0.4999999999999997,-0.8660254037844388
2014-08-12,36.0475,-0.39860000000000184,1,-0.4999999999999997,-0.8660254037844388
2014-08-13,36.089,0.041499999999999204,2,-0.4999999999999997,-0.8660254037844388
2014-08-14,36.2222,0.1332000000000022,3,-0.4999999999999997,-0.8660254037844388
2014-08-15,36.0395,-0.18270000000000408,4,-0.4999999999999997,-0.8660254037844388
2014-08-16,36.0014,-0.03810000000000002,5,-0.4999999999999997,-0.8660254037844388
2014-08-17,36.0014,0.0,6,-0.4999999999999997,-0.8660254037844388
2014-08-18,36.0014,0.0,0,-0.4999999999999997,-0.8660254037844388
2014-08-19,36.0294,0.028000000000005798,1,-0.4999999999999997,-0.8660254037844388
2014-08-20,36.1094,0.0799999999999983,2,-0.4999999999999997,-0.8660254037844388
2014-08-21,36.224,0.11459999999999582,3,-0.4999999999999997,-0.8660254037844388
2014-08-22,36.3317,0.10770000000000124,4,-0.4999999999999997,-0.8660254037844388
2014-08-23,36.0027,-0.3290000000000006,5,-0.4999999999999997,-0.8660254037844388
2014-08-24,36.0027,0.0,6,-0.4999999999999997,-0.8660254037844388
2014-08-25,36.0027,0.0,0,-0.4999999999999997,-0.8660254037844388
2014-08-26,36.1201,0.1174000000000035,1,-0.4999999999999997,-0.8660254037844388
2014-08-27,36.1358,0.01570000000000249,2,-0.4999999999999997,-0.8660254037844388
2014-08-28,36.1397,0.0038999999999944635,3,-0.4999999999999997,-0.8660254037844388
2014-08-29,36.3053,0.16560000000000485,4,-0.4999999999999997,-0.8660254037844388
2014-08-30,36.9316,0.6263000000000005,5,-0.4999999999999997,-0.8660254037844388
2014-08-31,36.9316,0.0,6,-0.4999999999999997,-0.8660254037844388
2014-09-01,36.9316,0.0,0,-0.8660254037844384,-0.5000000000000004
2014-09-02,37.2945,0.3628999999999962,1,-0.8660254037844384,-0.5000000000000004
2014-09-03,37.348,0.05349999999999966,2,-0.8660254037844384,-0.5000000000000004
2014-09-04,37.3183,-0.029699999999998283,3,-0.8660254037844384,-0.5000000000000004
2014-09-05,36.8038,-0.5144999999999982,4,-0.8660254037844384,-0.5000000000000004
2014-09-06,36.9219,0.11809999999999832,5,-0.8660254037844384,-0.5000000000000004
2014-09-07,36.9219,0.0,6,-0.8660254037844384,-0.5000000000000004
2014-09-08,36.9219,0.0,0,-0.8660254037844384,-0.5000000000000004
2014-09-09,37.0866,0.1646999999999963,1,-0.8660254037844384,-0.5000000000000004
2014-09-10,37.0261,-0.060499999999997556,2,-0.8660254037844384,-0.5000000000000004
2014-09-11,37.1693,0.14320000000000022,3,-0.8660254037844384,-0.5000000000000004
2014-09-12,37.3758,0.20649999999999835,4,-0.8660254037844384,-0.5000000000000004
2014-09-13,37.6545,0.2787000000000006,5,-0.8660254037844384,-0.5000000000000004
2014-09-14,37.6545,0.0,6,-0.8660254037844384,-0.5000000000000004
2014-09-15,37.6545,0.0,0,-0.8660254037844384,-0.5000000000000004
2014-09-16,37.9861,0.33160000000000167,1,-0.8660254037844384,-0.5000000000000004
2014-09-17,38.7058,0.7197000000000031,2,-0.8660254037844384,-0.5000000000000004
2014-09-18,38.3724,-0.3334000000000046,3,-0.8660254037844384,-0.5000000000000004
2014-09-19,38.4209,0.048500000000004206,4,-0.8660254037844384,-0.5000000000000004
2014-09-20,38.4134,-0.007500000000000284,5,-0.8660254037844384,-0.5000000000000004
2014-09-21,38.4134,0.0,6,-0.8660254037844384,-0.5000000000000004
2014-09-22,38.4134,0.0,0,-0.8660254037844384,-0.5000000000000004
2014-09-23,38.5782,0.1647999999999996,1,-0.8660254037844384,-0.5000000000000004
2014-09-24,38.6672,0.08899999999999864,2,-0.8660254037844384,-0.5000000000000004
2014-09-25,38.383,-0.28419999999999845,3,-0.8660254037844384,-0.5000000000000004
2014-09-26,38.3007,-0.08230000000000359,4,-0.8660254037844384,-0.5000000000000004
2014-09-27,38.7243,0.4236000000000004,5,-0.8660254037844384,-0.5000000000000004
2014-09-28,38.7243,0.0,6,-0.8660254037844384,-0.5000000000000004
2014-09-29,38.7243,0.0,0,-0.8660254037844384,-0.5000000000000004
2014-09-30,39.3866,0.6623000000000019,1,-0.8660254037844384,-0.5000000000000004
2014-10-01,39.3836,-0.0030000000000001137,2,-1.0,-1.8369701987210297e-16
2014-10-02,39.6604,0.2768000000000015,3,-1.0,-1.8369701987210297e-16
2014-10-03,39.5474,-0.11299999999999955,4,-1.0,-1.8369701987210297e-16
2014-10-04,39.698,0.15059999999999718,5,-1.0,-1.8369701987210297e-16
2014-10-05,39.698,0.0,6,-1.0,-1.8369701987210297e-16
2014-10-06,39.698,0.0,0,-1.0,-1.8369701987210297e-16
2014-10-07,39.982,0.2839999999999989,1,-1.0,-1.8369701987210297e-16
2014-10-08,39.7417,-0.24029999999999774,2,-1.0,-1.8369701987210297e-16
2014-10-09,39.9819,0.24020000000000152,3,-1.0,-1.8369701987210297e-16
2014-10-10,39.98,-0.00190000000000623,4,-1.0,-1.8369701987210297e-16
2014-10-11,40.2125,0.2325000000000017,5,-1.0,-1.8369701987210297e-16
2014-10-12,40.2125,0.0,6,-1.0,-1.8369701987210297e-16
2014-10-13,40.2125,0.0,0,-1.0,-1.8369701987210297e-16
2014-10-14,40.3251,0.11260000000000048,1,-1.0,-1.8369701987210297e-16
2014-10-15,40.5304,0.20530000000000115,2,-1.0,-1.8369701987210297e-16
2014-10-16,40.9416,0.4112000000000009,3,-1.0,-1.8369701987210297e-16
2014-10-17,40.7457,-0.19590000000000174,4,-1.0,-1.8369701987210297e-16
2014-10-18,41.045,0.29930000000000234,5,-1.0,-1.8369701987210297e-16
2014-10-19,41.045,0.0,6,-1.0,-1.8369701987210297e-16
2014-10-20,41.045,0.0,0,-1.0,-1.8369701987210297e-16
2014-10-21,40.8815,-0.1634999999999991,1,-1.0,-1.8369701987210297e-16
2014-10-22,41.0501,0.16859999999999786,2,-1.0,-1.8369701987210297e-16
2014-10-23,40.9671,-0.08299999999999841,3,-1.0,-1.8369701987210297e-16
2014-10-24,41.4958,0.5287000000000006,4,-1.0,-1.8369701987210297e-16
2014-10-25,41.8101,0.3142999999999958,5,-1.0,-1.8369701987210297e-16
2014-10-26,41.8101,0.0,6,-1.0,-1.8369701987210297e-16
2014-10-27,41.8101,0.0,0,-1.0,-1.8369701987210297e-16
2014-10-28,41.9497,0.1396000000000015,1,-1.0,-1.8369701987210297e-16
2014-10-29,42.3934,0.44369999999999976,2,-1.0,-1.8369701987210297e-16
2014-10-30,42.6525,0.25910000000000366,3,-1.0,-1.8369701987210297e-16
2014-10-31,43.3943,0.7417999999999978,4,-1.0,-1.8369701987210297e-16
2014-11-01,41.9627,-1.431600000000003,5,-0.8660254037844386,0.5000000000000001
2014-11-02,41.9627,0.0,6,-0.8660254037844386,0.5000000000000001
2014-11-03,41.9627,0.0,0,-0.8660254037844386,0.5000000000000001
2014-11-04,41.9627,0.0,1,-0.8660254037844386,0.5000000000000001
2014-11-05,41.9627,0.0,2,-0.8660254037844386,0.5000000000000001
2014-11-06,44.3993,2.4365999999999985,3,-0.8660254037844386,0.5000000000000001
2014-11-07,45.1854,0.7861000000000047,4,-0.8660254037844386,0.5000000000000001
2014-11-08,47.8774,2.692,5,-0.8660254037844386,0.5000000000000001
2014-11-09,47.8774,0.0,6,-0.8660254037844386,0.5000000000000001
2014-11-10,47.8774,0.0,0,-0.8660254037844386,0.5000000000000001
2014-11-11,45.8926,-1.9848,1,-0.8660254037844386,0.5000000000000001
2014-11-12,45.952,0.05939999999999657,2,-0.8660254037844386,0.5000000000000001
2014-11-13,46.3379,0.38589999999999947,3,-0.8660254037844386,0.5000000000000001
2014-11-14,46.1233,-0.21459999999999724,4,-0.8660254037844386,0.5000000000000001
2014-11-15,47.392,1.2687000000000026,5,-0.8660254037844386,0.5000000000000001
2014-11-16,47.392,0.0,6,-0.8660254037844386,0.5000000000000001
2014-11-17,47.392,0.0,0,-0.8660254037844386,0.5000000000000001
2014-11-18,47.3329,-0.05910000000000082,1,-0.8660254037844386,0.5000000000000001
2014-11-19,46.9797,-0.35320000000000107,2,-0.8660254037844386,0.5000000000000001
2014-11-20,47.0294,0.04970000000000141,3,-0.8660254037844386,0.5000000000000001
2014-11-21,46.7047,-0.3247,4,-0.8660254037844386,0.5000000000000001
2014-11-22,45.7926,-0.9121000000000024,5,-0.8660254037844386,0.5000000000000001
2014-11-23,45.7926,0.0,6,-0.8660254037844386,0.5000000000000001
2014-11-24,45.7926,0.0,0,-0.8660254037844386,0.5000000000000001
2014-11-25,44.7852,-1.007399999999997,1,-0.8660254037844386,0.5000000000000001
2014-11-26,44.9758,0.19059999999999633,2,-0.8660254037844386,0.5000000000000001
2014-11-27,46.4244,1.448599999999999,3,-0.8660254037844386,0.5000000000000001
2014-11-28,47.6629,1.238500000000002,4,-0.8660254037844386,0.5000000000000001
2014-11-29,49.322,1.6591000000000022,5,-0.8660254037844386,0.5000000000000001
2014-11-30,49.322,0.0,6,-0.8660254037844386,0.5000000000000001
2014-12-01,49.322,0.0,0,-0.5000000000000004,0.8660254037844384
2014-12-02,51.8068,2.4848,1,-0.5000000000000004,0.8660254037844384
2014-12-03,50.7678,-1.0390000000000015,2,-0.5000000000000004,0.8660254037844384
2014-12-04,54.3821,3.6143,3,-0.5000000000000004,0.8660254037844384
2014-12-05,52.6932,-1.6889000000000038,4,-0.5000000000000004,0.8660254037844384
2014-12-06,53.1088,0.41560000000000485,5,-0.5000000000000004,0.8660254037844384
2014-12-07,53.1088,0.0,6,-0.5000000000000004,0.8660254037844384
2014-12-08,53.1088,0.0,0,-0.5000000000000004,0.8660254037844384
2014-12-09,53.3079,0.19909999999999428,1,-0.5000000000000004,0.8660254037844384
2014-12-10,54.2116,0.9037000000000006,2,-0.5000000000000004,0.8660254037844384
2014-12-11,54.2758,0.06419999999999959,3,-0.5000000000000004,0.8660254037844384
2014-12-12,54.7932,0.5174000000000021,4,-0.5000000000000004,0.8660254037844384
2014-12-13,56.8919,2.098700000000001,5,-0.5000000000000004,0.8660254037844384
2014-12-14,56.8919,0.0,6,-0.5000000000000004,0.8660254037844384
2014-12-15,56.8919,0.0,0,-0.5000000000000004,0.8660254037844384
2014-12-16,58.3461,1.4542000000000002,1,-0.5000000000000004,0.8660254037844384
2014-12-17,61.1512,2.805100000000003,2,-0.5000000000000004,0.8660254037844384
2014-12-18,67.7851,6.633899999999997,3,-0.5000000000000004,0.8660254037844384
2014-12-19,59.6029,-8.182200000000002,4,-0.5000000000000004,0.8660254037844384
2014-12-20,60.6825,1.0795999999999992,5,-0.5000000000000004,0.8660254037844384
2014-12-21,60.6825,0.0,6,-0.5000000000000004,0.8660254037844384
2014-12-22,60.6825,0.0,0,-0.5000000000000004,0.8660254037844384
2014-12-23,56.494,-4.188499999999998,1,-0.5000000000000004,0.8660254037844384
2014-12-24,54.5687,-1.9253,2,-0.5000000000000004,0.8660254037844384
